,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
366949,2017-03-20 11:38:45,2017-03-20 11:42:25,220,Wacker Dr & Washington St,LaSalle St & Washington St,Subscriber,Male,1951.0
830443,2017-05-14 15:53:31,2017-05-14 16:19:46,1575,Millennium Park,Millennium Park,Customer,,
1411233,2017-06-22 17:39:00,2017-06-22 17:44:44,344,Ravenswood Ave & Lawrence Ave,Damen Ave & Foster Ave,Subscriber,Female,1975.0
879385,2017-05-18 00:00:03,2017-05-18 00:06:11,368,Canal St & Madison St,Michigan Ave & Washington St,Subscriber,Male,1990.0
298521,2017-03-05 13:57:51,2017-03-05 14:27:52,1801,Streeter Dr & Grand Ave,Franklin St & Lake St,Subscriber,Female,1989.0
32473,2017-01-12 17:26:16,2017-01-12 17:42:10,954,State St & Pearson St,Canal St & Adams St,Subscriber,Male,1982.0
671389,2017-04-26 08:47:24,2017-04-26 09:06:28,1144,Sedgwick St & Webster Ave,Daley Center Plaza,Subscriber,Male,1968.0
1497587,2017-06-27 16:28:16,2017-06-27 16:50:23,1327,Lake Shore Dr & North Blvd,Streeter Dr & Grand Ave,Customer,,
80721,2017-01-24 10:40:27,2017-01-24 10:44:34,247,Clarendon Ave & Leland Ave,Broadway & Wilson Ave,Subscriber,Male,1969.0
655697,2017-04-25 07:45:22,2017-04-25 07:51:43,381,Canal St & Madison St,Michigan Ave & Washington St,Subscriber,Male,1992.0
1442069,2017-06-24 14:09:50,2017-06-24 14:35:52,1562,Shedd Aquarium,Wentworth Ave & 24th St,Customer,,
1111861,2017-06-04 17:12:10,2017-06-04 17:23:59,709,Clark St & Leland Ave,Damen Ave & Leland Ave,Subscriber,Female,1991.0
1047319,2017-06-01 07:13:48,2017-06-01 07:31:28,1060,Indiana Ave & Roosevelt Rd,McClurg Ct & Erie St,Subscriber,Male,1989.0
692952,2017-04-28 16:05:31,2017-04-28 16:25:09,1178,Lake Shore Dr & North Blvd,Streeter Dr & Grand Ave,Customer,,
1097643,2017-06-03 19:40:46,2017-06-03 19:51:11,625,Lake Shore Dr & Monroe St,Columbus Dr & Randolph St,Customer,,
279210,2017-03-01 07:58:43,2017-03-01 08:15:35,1012,Clinton St & Madison St,Ogden Ave & Congress Pkwy,Subscriber,Female,1954.0
788326,2017-05-11 15:41:26,2017-05-11 16:00:06,1120,Orleans St & Ohio St,Cityfront Plaza Dr & Pioneer Ct,Customer,,
1281978,2017-06-14 19:21:30,2017-06-14 19:30:51,561,Broadway & Belmont Ave,Lakeview Ave & Fullerton Pkwy,Subscriber,Male,1989.0
1122162,2017-06-05 11:20:03,2017-06-05 11:36:00,957,Burnham Harbor,Michigan Ave & Jackson Blvd,Customer,,
1518525,2017-06-28 19:56:02,2017-06-28 20:01:03,301,Wilton Ave & Belmont Ave,Wilton Ave & Diversey Pkwy,Subscriber,Male,1985.0
945816,2017-05-24 21:08:11,2017-05-24 21:11:48,217,Racine Ave & Belmont Ave,Southport Ave & Roscoe St,Subscriber,Male,1987.0
529600,2017-04-13 20:47:59,2017-04-13 20:58:19,620,Spaulding Ave & Division St,California Ave & Francis Pl,Subscriber,Female,1987.0
1234061,2017-06-11 17:19:37,2017-06-11 17:30:00,623,Indiana Ave & Roosevelt Rd,Canal St & Taylor St,Subscriber,Female,1983.0
329433,2017-03-10 07:07:28,2017-03-10 07:12:53,325,Clarendon Ave & Gordon Ter,Sheridan Rd & Irving Park Rd,Subscriber,Female,1989.0
570526,2017-04-17 08:59:49,2017-04-17 09:08:11,502,Mies van der Rohe Way & Chestnut St,Clinton St & Lake St,Subscriber,Male,1989.0
457155,2017-04-04 22:37:23,2017-04-04 22:42:03,280,Damen Ave & Chicago Ave,Western Ave & Walton St,Subscriber,Male,1976.0
536461,2017-04-14 16:31:14,2017-04-14 16:36:42,328,Franklin St & Monroe St,Michigan Ave & Jackson Blvd,Subscriber,Male,1994.0
71895,2017-01-22 16:02:02,2017-01-22 16:09:20,438,Bissell St & Armitage Ave,Clark St & Wrightwood Ave,Subscriber,Male,1966.0
119600,2017-02-02 15:38:32,2017-02-02 15:47:29,537,Lake Park Ave & 56th St,Ellis Ave & 58th St,Subscriber,Female,1981.0
1362766,2017-06-19 21:17:25,2017-06-19 21:46:39,1754,Adler Planetarium,Halsted St & Maxwell St,Customer,,
1058016,2017-06-01 17:50:14,2017-06-01 18:09:34,1160,Lake Shore Dr & Monroe St,Theater on the Lake,Subscriber,Female,1989.0
479754,2017-04-08 15:05:53,2017-04-08 15:37:45,1912,Theater on the Lake,Lakefront Trail & Bryn Mawr Ave,Customer,,
1055551,2017-06-01 16:44:11,2017-06-01 17:01:46,1055,Wolcott Ave & Polk St,Clinton St & Madison St,Subscriber,Male,1978.0
1017365,2017-05-30 07:45:32,2017-05-30 07:47:56,144,Kingsbury St & Kinzie St,Kingsbury St & Erie St,Subscriber,Male,1982.0
369551,2017-03-20 17:36:54,2017-03-20 17:47:54,660,Ogden Ave & Chicago Ave,Sheffield Ave & Kingsbury St,Subscriber,Male,1989.0
328839,2017-03-09 21:27:39,2017-03-09 21:36:37,538,Kingsbury St & Erie St,Canal St & Madison St,Subscriber,Male,1957.0
1419849,2017-06-23 11:06:47,2017-06-23 11:13:42,415,LaSalle St & Jackson Blvd,Michigan Ave & Madison St,Subscriber,Male,1970.0
361915,2017-03-19 13:24:47,2017-03-19 13:38:11,804,Canal St & Monroe St (*),Lake Shore Dr & Ohio St,Subscriber,Male,1953.0
434196,2017-04-01 12:50:46,2017-04-01 13:17:15,1589,Millennium Park,Theater on the Lake,Subscriber,Male,1990.0
62324,2017-01-21 08:42:33,2017-01-21 09:04:54,1341,Michigan Ave & Jackson Blvd,State St & Van Buren St,Subscriber,Male,1965.0
502587,2017-04-10 15:05:11,2017-04-10 16:02:02,3411,Clark St & Leland Ave,Clark St & Leland Ave,Customer,,
909818,2017-05-21 13:33:46,2017-05-21 13:40:41,415,Leavitt St & Armitage Ave,Damen Ave & Cortland St,Customer,,
714274,2017-05-03 00:21:51,2017-05-03 00:38:23,992,Bissell St & Armitage Ave,Desplaines St & Kinzie St,Subscriber,Male,1989.0
452662,2017-04-04 13:41:21,2017-04-04 13:58:28,1027,State St & Van Buren St,May St & Taylor St,Subscriber,Female,1994.0
674041,2017-04-26 13:51:57,2017-04-26 14:06:21,864,Lake Shore Dr & Monroe St,Streeter Dr & Grand Ave,Customer,,
51848,2017-01-18 17:56:50,2017-01-18 18:00:35,225,Drake Ave & Addison St,Monticello Ave & Irving Park Rd,Subscriber,Male,1992.0
889490,2017-05-18 17:26:46,2017-05-18 17:48:21,1295,Franklin St & Chicago Ave,Damen Ave & Charleston St,Subscriber,Male,1984.0
1313185,2017-06-16 18:48:17,2017-06-16 19:02:15,838,Lake Shore Dr & Monroe St,Burnham Harbor,Subscriber,Female,1996.0
247948,2017-02-22 19:17:03,2017-02-22 19:28:17,674,Clark St & Winnemac Ave,Broadway & Thorndale Ave,Subscriber,Male,1970.0
1042528,2017-05-31 18:17:59,2017-05-31 18:22:17,258,Clinton St & Jackson Blvd,Canal St & Taylor St,Subscriber,Male,1990.0
1144144,2017-06-06 17:27:50,2017-06-06 17:42:36,886,Clinton St & Madison St,Wabash Ave & Grand Ave,Subscriber,Female,1992.0
1375055,2017-06-20 17:29:22,2017-06-20 17:38:34,552,Michigan Ave & Washington St,Canal St & Madison St,Subscriber,Male,1967.0
533135,2017-04-14 11:55:44,2017-04-14 12:19:22,1418,Fort Dearborn Dr & 31st St,Shore Dr & 55th St,Customer,,
450876,2017-04-04 08:00:47,2017-04-04 08:05:51,304,LaSalle St & Washington St,State St & Kinzie St,Subscriber,Male,1959.0
672448,2017-04-26 10:34:10,2017-04-26 10:55:13,1263,Ashland Ave & Grand Ave,McClurg Ct & Erie St,Subscriber,Female,1989.0
578807,2017-04-17 20:41:00,2017-04-17 21:06:26,1526,Michigan Ave & Lake St,Michigan Ave & Washington St,Customer,,
465937,2017-04-07 07:18:15,2017-04-07 07:30:41,746,Artesian Ave & Hubbard St,Morgan St & Lake St,Subscriber,Male,1972.0
1549025,2017-06-30 19:08:44,2017-06-30 19:19:14,630,Sedgwick St & Webster Ave,Southport Ave & Wellington Ave,Subscriber,Male,1988.0
753940,2017-05-07 15:25:13,2017-05-07 15:29:40,267,Wells St & Polk St,Canal St & Taylor St,Subscriber,Male,1987.0
543634,2017-04-15 11:57:20,2017-04-15 12:43:49,2789,Rush St & Cedar St,Sheffield Ave & Waveland Ave,Subscriber,Male,1960.0
846064,2017-05-15 18:29:34,2017-05-15 18:46:53,1039,Kingsbury St & Kinzie St,Damen Ave & Grand Ave,Subscriber,Male,1984.0
90617,2017-01-26 08:42:45,2017-01-26 09:08:16,1531,MLK Jr Dr & 29th St,Clinton St & Madison St,Subscriber,Male,1989.0
177772,2017-02-15 12:40:19,2017-02-15 12:46:43,384,Lake Park Ave & 56th St,University Ave & 57th St,Subscriber,Male,1980.0
311773,2017-03-07 14:02:26,2017-03-07 14:06:31,245,Ellis Ave & 60th St,Ellis Ave & 55th St,Subscriber,Male,1995.0
164648,2017-02-13 11:43:35,2017-02-13 11:53:57,622,Blue Island Ave & 18th St,Ogden Ave & Roosevelt Rd,Subscriber,Female,1992.0
319309,2017-03-08 14:52:45,2017-03-08 15:00:21,456,Western Ave & Walton St,Wood St & Division St,Subscriber,Male,1976.0
1399114,2017-06-21 22:25:18,2017-06-21 22:34:23,545,Wilton Ave & Belmont Ave,Sheffield Ave & Fullerton Ave,Subscriber,Male,1993.0
818079,2017-05-13 17:00:44,2017-05-13 17:17:46,1022,Central Park Ave & Elbridge Ave,Milwaukee Ave & Wabansia Ave,Subscriber,Male,1991.0
550900,2017-04-15 16:00:48,2017-04-15 16:31:52,1864,Clark St & Armitage Ave,Wilton Ave & Belmont Ave,Customer,,
841426,2017-05-15 15:50:06,2017-05-15 16:14:40,1474,McClurg Ct & Illinois St,Lake Shore Dr & Monroe St,Customer,,
1237113,2017-06-11 20:07:16,2017-06-11 20:14:10,414,Wells St & Concord Ln,Lakeview Ave & Fullerton Pkwy,Subscriber,Male,1983.0
546022,2017-04-15 13:19:55,2017-04-15 13:49:56,1801,Lake Park Ave & 53rd St,Lake Park Ave & 53rd St,Subscriber,Male,1996.0
1251421,2017-06-12 18:12:40,2017-06-12 18:21:53,553,Daley Center Plaza,Clark St & Elm St,Subscriber,Male,1984.0
867556,2017-05-17 08:19:54,2017-05-17 08:23:04,190,Paulina St & 18th St,Blue Island Ave & 18th St,Subscriber,Male,1974.0
121402,2017-02-02 21:14:37,2017-02-02 21:19:50,313,Ravenswood Ave & Lawrence Ave,Damen Ave & Sunnyside Ave,Subscriber,Male,1986.0
1057131,2017-06-01 17:27:07,2017-06-01 17:35:33,506,Daley Center Plaza,Clark St & 9th St (AMLI),Subscriber,Male,1989.0
450767,2017-04-04 07:51:45,2017-04-04 07:57:28,343,Clark St & Chicago Ave,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1989.0
928358,2017-05-22 19:26:37,2017-05-22 19:54:30,1673,Jefferson St & Monroe St,Damen Ave & Clybourn Ave,Subscriber,Male,1985.0
541650,2017-04-15 10:33:27,2017-04-15 11:01:19,1672,State St & Harrison St,Burnham Harbor,Subscriber,Male,1985.0
941768,2017-05-24 16:00:57,2017-05-24 16:18:51,1074,Wolcott Ave & Polk St,Clinton St & Madison St,Subscriber,Male,1953.0
709358,2017-05-02 12:13:31,2017-05-02 12:27:05,814,Morgan St & Lake St,Cityfront Plaza Dr & Pioneer Ct,Subscriber,Female,1977.0
925125,2017-05-22 17:10:35,2017-05-22 17:21:19,644,Wood St & Milwaukee Ave,Clifton Ave & Armitage Ave,Subscriber,Male,1988.0
926282,2017-05-22 17:44:19,2017-05-22 17:54:36,617,Sedgwick St & North Ave,Halsted St & Wrightwood Ave,Subscriber,Male,1972.0
1473286,2017-06-26 08:34:23,2017-06-26 08:42:14,471,Franklin St & Lake St,Franklin St & Monroe St,Subscriber,Male,1985.0
1248434,2017-06-12 16:49:04,2017-06-12 16:55:29,385,Clinton St & Tilden St,Halsted St & Maxwell St,Subscriber,Male,1983.0
264196,2017-02-26 16:23:35,2017-02-26 16:36:02,747,State St & Randolph St,Green St & Madison St,Subscriber,Female,1964.0
501758,2017-04-10 12:02:00,2017-04-10 12:25:03,1383,LaSalle St & Washington St,LaSalle St & Washington St,Subscriber,Male,1987.0
621115,2017-04-21 22:12:57,2017-04-21 22:22:19,562,Wabash Ave & Roosevelt Rd,Clark St & Lake St,Subscriber,Male,1986.0
129166,2017-02-05 14:28:40,2017-02-05 14:39:58,678,Wells St & Concord Ln,Clark St & Wrightwood Ave,Subscriber,Female,1991.0
221762,2017-02-20 08:37:53,2017-02-20 08:56:39,1126,Loomis St & Taylor St (*),LaSalle St & Adams St,Subscriber,Male,1985.0
1001612,2017-05-29 10:58:21,2017-05-29 11:13:49,928,Dusable Harbor,Indiana Ave & Roosevelt Rd,Subscriber,Female,1970.0
1321828,2017-06-17 12:49:02,2017-06-17 13:05:39,997,Michigan Ave & Oak St,Fairbanks Ct & Grand Ave,Customer,,
586890,2017-04-18 16:58:29,2017-04-18 17:23:03,1474,Field Museum,Millennium Park,Customer,,
679018,2017-04-26 18:52:12,2017-04-26 18:56:23,251,Damen Ave & Wellington Ave,Ashland Ave & Wellington Ave,Subscriber,Female,1986.0
736703,2017-05-05 13:18:36,2017-05-05 13:40:02,1286,Franklin St & Monroe St,Streeter Dr & Grand Ave,Customer,,
685334,2017-04-27 17:27:22,2017-04-27 17:36:42,560,Michigan Ave & Washington St,Clinton St & Madison St,Subscriber,Male,1960.0
359637,2017-03-18 18:26:57,2017-03-18 18:39:58,781,Larrabee St & Oak St,State St & Randolph St,Subscriber,Male,1981.0
112183,2017-02-01 06:30:33,2017-02-01 06:42:52,739,Clarendon Ave & Gordon Ter,Ravenswood Ave & Lawrence Ave,Subscriber,Male,1987.0
189153,2017-02-17 11:57:45,2017-02-17 12:03:04,319,Desplaines St & Randolph St,Sangamon St & Washington Blvd (*),Subscriber,Male,1983.0
1206960,2017-06-10 11:34:30,2017-06-10 11:45:00,630,Theater on the Lake,Lakeview Ave & Fullerton Pkwy,Customer,,
1179614,2017-06-08 18:00:03,2017-06-08 18:12:35,752,Ravenswood Ave & Lawrence Ave,Seeley Ave & Roscoe St,Subscriber,Male,1970.0
475503,2017-04-08 11:41:03,2017-04-08 12:21:34,2431,Broadway & Cornelia Ave,Western Ave & Granville Ave,Subscriber,Male,1987.0
1399940,2017-06-22 06:14:10,2017-06-22 06:27:30,800,Lincoln Ave & Waveland Ave,Sheffield Ave & Wrightwood Ave,Subscriber,Female,1988.0
1354771,2017-06-19 13:47:09,2017-06-19 14:01:46,877,Ashland Ave & Lake St,Wabash Ave & Adams St,Subscriber,Male,1975.0
624630,2017-04-22 13:11:00,2017-04-22 13:22:45,705,Kingsbury St & Kinzie St,Rush St & Superior St,Subscriber,Male,1992.0
1432152,2017-06-23 20:52:38,2017-06-23 21:12:32,1194,Cottage Grove Ave & 43rd St,Wentworth Ave & 33rd St,Subscriber,Male,1987.0
521231,2017-04-12 17:31:05,2017-04-12 17:36:39,334,LaSalle St & Washington St,Clinton St & Madison St,Subscriber,Male,1960.0
1463844,2017-06-25 15:58:53,2017-06-25 16:27:46,1733,Lakefront Trail & Bryn Mawr Ave,Montrose Harbor,Customer,,
219732,2017-02-19 18:21:37,2017-02-19 18:34:07,750,Cottage Grove Ave & 43rd St,Lake Park Ave & 47th St,Customer,,
666109,2017-04-25 18:47:11,2017-04-25 18:51:52,281,Indiana Ave & 31st St,MLK Jr Dr & 29th St,Subscriber,Male,1991.0
524952,2017-04-13 12:13:49,2017-04-13 12:19:23,334,Ashland Ave & Grace St,Ravenswood Ave & Irving Park Rd,Subscriber,Male,1971.0
969283,2017-05-27 10:08:10,2017-05-27 10:19:44,694,Sheffield Ave & Kingsbury St,Wells St & Elm St,Subscriber,Female,1978.0
1215629,2017-06-10 17:05:06,2017-06-10 17:29:36,1470,Dusable Harbor,Lake Shore Dr & Wellington Ave,Subscriber,Female,1990.0
112389,2017-02-01 07:11:08,2017-02-01 07:24:33,805,Streeter Dr & Grand Ave,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1973.0
21264,2017-01-09 12:57:39,2017-01-09 13:00:54,195,Broadway & Waveland Ave,Pine Grove Ave & Irving Park Rd,Subscriber,Male,1986.0
658215,2017-04-25 10:34:15,2017-04-25 10:41:41,446,Mies van der Rohe Way & Chicago Ave,Clark St & Schiller St,Subscriber,Male,1988.0
994153,2017-05-28 17:07:00,2017-05-28 17:27:13,1213,Buckingham Fountain,Millennium Park,Customer,,
285763,2017-03-02 16:08:39,2017-03-02 16:16:26,467,Broadway & Waveland Ave,Broadway & Barry Ave,Subscriber,Male,1981.0
705412,2017-05-01 17:11:20,2017-05-01 17:29:14,1074,Franklin St & Quincy St,Sheffield Ave & Willow St,Subscriber,Male,1988.0
657057,2017-04-25 08:44:28,2017-04-25 08:59:17,889,Dearborn Pkwy & Delaware Pl,Halsted St & Wrightwood Ave,Subscriber,Female,1983.0
1095515,2017-06-03 18:04:34,2017-06-03 18:24:51,1217,Bissell St & Armitage Ave,Desplaines St & Kinzie St,Customer,,
547579,2017-04-15 14:11:06,2017-04-15 15:49:29,5903,Lake Shore Dr & Monroe St,Lake Shore Dr & Monroe St,Customer,,
233323,2017-02-21 13:36:04,2017-02-21 13:44:07,483,Southport Ave & Waveland Ave,Sheridan Rd & Irving Park Rd,Subscriber,Male,1992.0
474,2017-01-01 11:51:35,2017-01-01 12:07:32,957,Dearborn Pkwy & Delaware Pl,Wood St & Division St,Subscriber,Male,1982.0
721402,2017-05-03 17:24:37,2017-05-03 17:32:42,485,Clark St & Lincoln Ave,Stockton Dr & Wrightwood Ave,Subscriber,Female,1989.0
816163,2017-05-13 15:32:11,2017-05-13 15:50:57,1126,Lake Shore Dr & Monroe St,Wabash Ave & Grand Ave,Customer,,
71060,2017-01-22 13:19:06,2017-01-22 13:23:49,283,Wabash Ave & Grand Ave,Orleans St & Ohio St,Subscriber,Male,1972.0
98077,2017-01-27 18:45:57,2017-01-27 19:01:57,960,Calumet Ave & 35th St,Buckingham Fountain,Subscriber,Male,1985.0
691778,2017-04-28 13:35:36,2017-04-28 13:56:08,1232,Lake Shore Dr & Diversey Pkwy,Michigan Ave & Oak St,Customer,,
1059040,2017-06-01 18:22:35,2017-06-01 18:29:49,434,Halsted St & Archer Ave,Morgan St & 31st St,Subscriber,Female,1991.0
232921,2017-02-21 12:24:22,2017-02-21 12:30:09,347,Ellis Ave & 60th St,Harper Ave & 59th St,Subscriber,Female,1970.0
1484762,2017-06-26 18:50:17,2017-06-26 18:55:49,332,Lincoln Ave & Roscoe St,Lincoln Ave & Waveland Ave,Subscriber,Female,1991.0
693540,2017-04-28 16:45:03,2017-04-28 16:47:00,117,Larrabee St & Kingsbury St,Kingsbury St & Erie St,Subscriber,Male,1982.0
136203,2017-02-06 19:58:31,2017-02-06 20:18:57,1226,Canal St & Monroe St (*),Damen Ave & Chicago Ave,Subscriber,Female,1944.0
752085,2017-05-07 12:53:06,2017-05-07 13:17:53,1487,Theater on the Lake,Streeter Dr & Grand Ave,Customer,,
1522710,2017-06-29 08:22:26,2017-06-29 08:33:16,650,Clinton St & Madison St,Franklin St & Chicago Ave,Subscriber,Male,1996.0
431326,2017-03-31 20:04:39,2017-03-31 20:08:53,254,Kingsbury St & Kinzie St,Clinton St & Washington Blvd,Subscriber,Male,1964.0
850413,2017-05-16 07:39:05,2017-05-16 07:43:53,288,Clinton St & Madison St,Daley Center Plaza,Subscriber,Male,1987.0
98745,2017-01-28 08:29:18,2017-01-28 08:33:03,225,Sheffield Ave & Waveland Ave,Broadway & Waveland Ave,Subscriber,Female,1956.0
80183,2017-01-24 08:48:44,2017-01-24 09:17:17,1713,Michigan Ave & Oak St,Lake Shore Dr & Monroe St,Customer,,
945559,2017-05-24 20:14:58,2017-05-24 20:37:52,1374,Hampden Ct & Diversey Pkwy,Hampden Ct & Diversey Pkwy,Subscriber,Male,1985.0
346134,2017-03-15 18:21:45,2017-03-15 18:41:35,1190,Wood St & Milwaukee Ave,Troy St & Elston Ave,Subscriber,Male,1982.0
351235,2017-03-16 19:10:02,2017-03-16 19:21:15,673,State St & Kinzie St,Clinton St & Madison St,Subscriber,Male,1960.0
795046,2017-05-12 07:05:21,2017-05-12 07:09:56,275,Southport Ave & Wrightwood Ave,Sheffield Ave & Fullerton Ave,Subscriber,Male,1990.0
38401,2017-01-14 15:07:25,2017-01-14 15:14:06,401,Clark St & Wellington Ave,Clark St & Grace St,Subscriber,Male,1992.0
1419578,2017-06-23 10:40:07,2017-06-23 10:48:42,515,Michigan Ave & 18th St,Wabash Ave & Roosevelt Rd,Customer,,
446022,2017-04-03 08:07:08,2017-04-03 08:15:41,513,Wells St & Elm St,Mies van der Rohe Way & Chestnut St,Subscriber,Male,1986.0
214885,2017-02-19 13:57:16,2017-02-19 14:17:41,1225,Clark St & Lincoln Ave,Streeter Dr & Grand Ave,Customer,,
1299723,2017-06-15 21:44:53,2017-06-15 21:51:31,398,Sheridan Rd & Lawrence Ave,Broadway & Berwyn Ave,Subscriber,Female,1995.0
666533,2017-04-25 19:08:05,2017-04-25 19:19:53,708,Dearborn St & Monroe St,Dearborn Pkwy & Delaware Pl,Subscriber,Male,1987.0
125274,2017-02-03 19:43:38,2017-02-03 19:55:18,700,Daley Center Plaza,Clark St & Elm St,Subscriber,Female,1977.0
1281600,2017-06-14 17:48:12,2017-06-14 17:55:04,412,Wells St & Huron St,Clinton St & Lake St,Subscriber,Male,1982.0
799976,2017-05-12 13:39:30,2017-05-12 13:46:22,412,Cityfront Plaza Dr & Pioneer Ct,McClurg Ct & Illinois St,Customer,,
1029944,2017-05-30 21:45:13,2017-05-30 21:54:22,549,LaSalle St & Adams St,Morgan St & Polk St,Subscriber,Male,1966.0
289469,2017-03-03 09:09:21,2017-03-03 09:18:38,557,Canal St & Adams St,Clinton St & Lake St,Subscriber,Female,1977.0
262974,2017-02-26 12:19:36,2017-02-26 12:35:57,981,Streeter Dr & Grand Ave,Dearborn St & Monroe St,Subscriber,Male,1957.0
188095,2017-02-17 08:48:23,2017-02-17 08:56:33,490,Orleans St & Merchandise Mart Plaza,Dearborn Pkwy & Delaware Pl,Subscriber,Male,1960.0
8056,2017-01-03 20:42:07,2017-01-03 20:47:37,330,California Ave & Milwaukee Ave,Campbell Ave & Fullerton Ave,Subscriber,Male,1977.0
982027,2017-05-27 19:00:38,2017-05-27 19:05:00,262,California Ave & Milwaukee Ave,Campbell Ave & Fullerton Ave,Subscriber,Male,1978.0
842684,2017-05-15 16:45:45,2017-05-15 16:54:47,542,Wabash Ave & Grand Ave,Clinton St & Madison St,Subscriber,Male,1978.0
71841,2017-01-22 15:51:31,2017-01-22 16:17:25,1554,Clark St & Lincoln Ave,State St & Van Buren St,Customer,,
828442,2017-05-14 14:06:59,2017-05-14 14:12:26,327,Sheffield Ave & Kingsbury St,Sheffield Ave & Webster Ave,Subscriber,Male,1990.0
170356,2017-02-14 08:53:19,2017-02-14 09:04:32,673,Franklin St & Jackson Blvd,St. Clair St & Erie St,Subscriber,Male,1979.0
1102183,2017-06-04 09:41:11,2017-06-04 09:58:42,1051,Pine Grove Ave & Irving Park Rd,Halsted St & Dickens Ave,Subscriber,Female,1994.0
468922,2017-04-07 14:04:19,2017-04-07 14:21:46,1047,Wood St & Taylor St,LaSalle St & Jackson Blvd,Subscriber,Male,1978.0
645751,2017-04-24 11:23:52,2017-04-24 11:29:00,308,Lake Shore Dr & Ohio St,Dearborn St & Erie St,Subscriber,Male,1985.0
1086639,2017-06-03 12:33:15,2017-06-03 12:41:59,524,Kingsbury St & Kinzie St,Desplaines St & Kinzie St,Customer,,
1424021,2017-06-23 15:18:53,2017-06-23 15:57:35,2322,Lake Shore Dr & Wellington Ave,McClurg Ct & Illinois St,Customer,,
1289543,2017-06-15 13:11:30,2017-06-15 13:18:13,403,Calumet Ave & 21st St,Wabash Ave & 16th St,Subscriber,Female,1976.0
562715,2017-04-16 15:20:47,2017-04-16 15:33:54,787,Theater on the Lake,Streeter Dr & Grand Ave,Subscriber,Male,1988.0
745491,2017-05-06 14:28:20,2017-05-06 14:32:37,257,California Ave & Milwaukee Ave,California Ave & Milwaukee Ave,Subscriber,Male,1992.0
815470,2017-05-13 14:59:28,2017-05-13 15:21:32,1324,Lake Shore Dr & Belmont Ave,Michigan Ave & Oak St,Customer,,
1200918,2017-06-09 20:12:42,2017-06-09 20:17:39,297,Franklin St & Quincy St,Desplaines St & Randolph St,Subscriber,Male,1988.0
1341591,2017-06-18 16:19:49,2017-06-18 17:27:52,4083,Wells St & Evergreen Ave,Wells St & Evergreen Ave,Customer,,
1150267,2017-06-07 06:52:34,2017-06-07 06:58:02,328,Kingsbury St & Kinzie St,Clinton St & Jackson Blvd,Subscriber,Female,1974.0
757369,2017-05-08 07:01:51,2017-05-08 07:06:38,287,Ravenswood Ave & Lawrence Ave,Damen Ave & Foster Ave,Subscriber,Male,1974.0
730374,2017-05-04 17:18:26,2017-05-04 17:25:13,407,Franklin St & Jackson Blvd,900 W Harrison St,Subscriber,Male,1989.0
1488309,2017-06-27 06:39:20,2017-06-27 06:58:11,1131,Clinton St & Washington Blvd,Wolcott Ave & Polk St,Subscriber,Male,1978.0
16227,2017-01-06 17:07:18,2017-01-06 17:10:19,181,Racine Ave & Wrightwood Ave,Sheffield Ave & Fullerton Ave,Subscriber,Male,1988.0
167627,2017-02-13 18:23:19,2017-02-13 18:36:11,772,Wolcott Ave & Polk St,Blue Island Ave & 18th St,Subscriber,Male,1977.0
1285542,2017-06-15 08:15:42,2017-06-15 08:29:35,833,Hampden Ct & Diversey Pkwy,Halsted St & Blackhawk St (*),Subscriber,Male,1989.0
763669,2017-05-08 17:15:29,2017-05-08 17:23:55,506,Southport Ave & Roscoe St,Halsted St & Diversey Pkwy,Subscriber,Female,1990.0
992693,2017-05-28 15:59:41,2017-05-28 16:34:27,2086,Clark St & Armitage Ave,Milwaukee Ave & Wabansia Ave,Customer,,
614942,2017-04-21 10:06:38,2017-04-21 10:11:44,306,State St & 35th St,State St & 29th St,Subscriber,Male,1976.0
957802,2017-05-25 20:36:56,2017-05-25 20:47:54,658,Dorchester Ave & 63rd St,Lake Park Ave & 56th St,Subscriber,Female,1961.0
1140947,2017-06-06 15:30:02,2017-06-06 15:35:14,312,Canal St & Monroe St (*),Kingsbury St & Kinzie St,Subscriber,Male,1984.0
148085,2017-02-09 12:54:46,2017-02-09 12:58:39,233,Broadway & Barry Ave,Wilton Ave & Belmont Ave,Subscriber,Male,1991.0
847719,2017-05-15 20:03:58,2017-05-15 20:23:34,1176,Jefferson St & Monroe St,Daley Center Plaza,Subscriber,Female,1994.0
181238,2017-02-16 06:57:06,2017-02-16 07:13:38,992,Paulina Ave & North Ave,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1982.0
1104697,2017-06-04 12:10:44,2017-06-04 12:25:52,908,Lincoln Ave & Fullerton Ave,Milwaukee Ave & Grand Ave,Subscriber,Male,1989.0
1035718,2017-05-31 12:17:33,2017-05-31 12:27:25,592,Sheffield Ave & Willow St,Damen Ave & Cortland St,Subscriber,Male,1988.0
873262,2017-05-17 16:30:55,2017-05-17 16:39:40,525,State St & Kinzie St,Orleans St & Elm St (*),Subscriber,Male,1989.0
278477,2017-03-01 06:26:56,2017-03-01 06:33:48,412,Southport Ave & Wellington Ave,Clark St & Wellington Ave,Subscriber,Male,1965.0
1019971,2017-05-30 10:44:45,2017-05-30 11:12:35,1670,Clarendon Ave & Junior Ter,Lake Shore Dr & Diversey Pkwy,Customer,,
