,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
3920893,2017-05-08 13:19:52,2017-05-08 13:36:58,1026,Atlantic Ave & Furman St,York St & Jay St,Subscriber,Male,1980.0
4581847,2017-05-20 21:59:13,2017-05-20 22:05:30,377,8 Ave & W 31 St,W 27 St & 10 Ave,Subscriber,Male,1983.0
1461866,2017-02-27 16:58:11,2017-02-27 17:23:45,1533,5 Ave & 3 St,Wyckoff St & 3 Ave,Customer,,
6102755,2017-06-19 07:09:33,2017-06-19 07:34:39,1505,Concord St & Bridge St,8 Ave & W 31 St,Subscriber,Male,1978.0
4058031,2017-05-10 19:20:46,2017-05-10 19:31:41,655,3 St & 7 Ave,DeKalb Ave & S Portland Ave,Subscriber,Male,1965.0
4751213,2017-05-24 14:42:45,2017-05-24 14:53:08,622,8 Ave & W 31 St,Pershing Square North,Subscriber,Male,1959.0
6707282,2017-06-29 09:14:46,2017-06-29 09:27:33,766,Front St & Washington St,Forsyth St & Canal St,Customer,,
4988585,2017-05-30 09:48:11,2017-05-30 09:58:09,598,1 Ave & E 62 St,E 53 St & Madison Ave,Subscriber,Male,1974.0
5830332,2017-06-13 21:43:59,2017-06-13 21:47:19,199,W 20 St & 7 Ave,Perry St & Bleecker St,Subscriber,Male,1987.0
1295718,2017-02-23 07:24:44,2017-02-23 07:31:25,401,W 42 St & Dyer Ave,Pershing Square North,Subscriber,Male,1993.0
6498509,2017-06-26 00:36:38,2017-06-26 00:47:03,625,Broadway & W 32 St,Broadway & W 49 St,Customer,,
4203228,2017-05-14 13:52:09,2017-05-14 13:59:54,464,Union Ave & N 12 St,Huron St & Franklin St,Subscriber,Female,1982.0
3366990,2017-04-27 13:25:31,2017-04-27 13:51:18,1546,Centre St & Chambers St,Johnson St & Gold St,Customer,,
5124005,2017-06-01 16:53:33,2017-06-01 17:14:23,1250,South St & Gouverneur Ln,Rivington St & Ridge St,Customer,,
3801905,2017-05-05 09:44:30,2017-05-05 09:48:39,248,Clark St & Henry St,Henry St & Atlantic Ave,Subscriber,Male,1946.0
4377437,2017-05-17 15:32:01,2017-05-17 15:56:16,1454,7 Ave & Park Pl,West Drive & Prospect Park West,Subscriber,Male,1983.0
6127380,2017-06-19 15:32:05,2017-06-19 15:36:25,259,Broadway & W 58 St,11 Ave & W 59 St,Subscriber,Male,1989.0
3178750,2017-04-22 16:47:35,2017-04-22 16:55:12,457,University Pl & E 14 St,MacDougal St & Washington Sq,Subscriber,Female,1983.0
4055050,2017-05-10 18:46:32,2017-05-10 19:06:02,1170,Carlton Ave & Flushing Ave,Wythe Ave & Metropolitan Ave,Customer,,
6568165,2017-06-27 08:21:28,2017-06-27 08:29:11,463,E 6 St & Avenue B,Cleveland Pl & Spring St,Subscriber,Male,1967.0
6365681,2017-06-23 15:03:48,2017-06-23 15:11:36,467,W 24 St & 7 Ave,W 26 St & 10 Ave,Subscriber,Female,1982.0
6684148,2017-06-28 19:57:18,2017-06-28 20:19:32,1333,Bedford Ave & Nassau Ave,Lefferts Pl & Franklin Ave,Subscriber,Male,1988.0
2622654,2017-04-11 08:31:05,2017-04-11 08:40:22,557,Vesey Pl & River Terrace,Water - Whitehall Plaza,Subscriber,Male,1969.0
5871381,2017-06-14 17:40:26,2017-06-14 17:51:31,665,W 43 St & 10 Ave,W 20 St & 11 Ave,Subscriber,Male,1983.0
3280848,2017-04-24 19:14:06,2017-04-24 19:21:15,428,Pike St & E Broadway,Division St & Bowery,Subscriber,Male,1992.0
4836283,2017-05-26 16:41:41,2017-05-26 16:53:13,692,Lafayette St & E 8 St,Reade St & Broadway,Subscriber,Male,1988.0
2310069,2017-04-03 05:17:09,2017-04-03 05:29:24,734,W 33 St & 7 Ave,Grand Army Plaza & Central Park S,Subscriber,Male,1973.0
3501706,2017-04-29 17:32:46,2017-04-29 17:37:22,275,Bank St & Hudson St,Carmine St & 6 Ave,Subscriber,Male,1968.0
1422045,2017-02-26 11:50:28,2017-02-26 12:12:05,1297,Avenue D & E 8 St,Berry St & N 8 St,Subscriber,Female,1995.0
21486,2017-01-02 15:39:12,2017-01-02 16:02:34,1402,Rivington St & Ridge St,E 51 St & Lexington Ave,Subscriber,Male,1963.0
4735102,2017-05-24 09:06:58,2017-05-24 09:10:43,225,Smith St & 3 St,Bergen St & Smith St,Subscriber,Male,1985.0
5214299,2017-06-02 20:50:29,2017-06-02 20:55:08,279,Cleveland Pl & Spring St,Lafayette St & Jersey St,Subscriber,Male,1984.0
520111,2017-01-24 16:47:02,2017-01-24 16:49:28,145,Broadway & E 14 St,Washington Pl & Broadway,Subscriber,Male,1986.0
3943549,2017-05-08 19:15:03,2017-05-08 19:25:39,635,Mercer St & Spring St,1 Ave & E 18 St,Subscriber,Male,1978.0
3106972,2017-04-20 18:56:00,2017-04-20 19:01:47,346,Catherine St & Monroe St,Lispenard St & Broadway,Subscriber,Male,1993.0
3197578,2017-04-23 10:48:29,2017-04-23 10:53:35,305,Carmine St & 6 Ave,Mercer St & Bleecker St,Subscriber,Male,1991.0
2177251,2017-03-29 15:02:39,2017-03-29 15:15:01,741,Pearl St & Hanover Square,South St & Gouverneur Ln,Customer,,
874668,2017-02-06 09:46:32,2017-02-06 09:53:20,407,Cliff St & Fulton St,Leonard St & Church St,Subscriber,Male,1976.0
4768369,2017-05-24 18:20:11,2017-05-24 18:34:32,860,E 25 St & 2 Ave,Cleveland Pl & Spring St,Subscriber,,
3145914,2017-04-21 18:05:17,2017-04-21 18:15:35,617,E 30 St & Park Ave S,9 Ave & W 28 St,Subscriber,Male,1987.0
5889432,2017-06-14 21:22:49,2017-06-14 21:27:40,290,Central Park West & W 76 St,Central Park West & W 76 St,Subscriber,Male,1991.0
5256036,2017-06-03 17:07:29,2017-06-03 17:25:43,1094,Dean St & Hoyt St,Fulton St & Grand Ave,Customer,Female,1983.0
5713520,2017-06-11 22:45:53,2017-06-11 22:52:19,386,Forsyth St & Canal St,Rivington St & Ridge St,Subscriber,Male,1983.0
3798538,2017-05-05 08:13:35,2017-05-05 08:22:45,550,E 58 St & 3 Ave,1 Ave & E 44 St,Subscriber,Female,1957.0
2869098,2017-04-15 21:56:47,2017-04-15 22:07:34,646,6 Ave & W 33 St,E 20 St & Park Ave,Subscriber,Male,1990.0
2590806,2017-04-10 16:03:33,2017-04-10 16:10:15,401,W 20 St & 7 Ave,Broadway & E 22 St,Subscriber,Female,1947.0
2483438,2017-04-07 21:48:19,2017-04-07 21:56:41,501,E 11 St & 1 Ave,Forsyth St & Broome St,Subscriber,Female,1993.0
760790,2017-02-01 21:59:55,2017-02-01 22:21:56,1321,E 25 St & 2 Ave,E 91 St & 2 Ave,Subscriber,Female,1986.0
3395140,2017-04-27 21:02:22,2017-04-27 21:12:25,602,Broadway & Roebling St,Bushwick Ave & Powers St,Customer,,
6053723,2017-06-18 08:52:46,2017-06-18 09:00:08,442,E 33 St & 2 Ave,E 19 St & 3 Ave,Subscriber,Male,1974.0
2573508,2017-04-10 09:02:12,2017-04-10 09:11:54,581,Cleveland Pl & Spring St,E 20 St & Park Ave,Subscriber,Male,1990.0
6768481,2017-06-30 08:58:24,2017-06-30 09:01:26,181,Broadway & W 29 St,Broadway & W 36 St,Subscriber,Male,1991.0
6648177,2017-06-28 11:51:47,2017-06-28 12:16:54,1507,W 20 St & 7 Ave,Barclay St & Church St,Subscriber,Male,1982.0
2026516,2017-03-24 06:39:26,2017-03-24 06:46:07,401,W 31 St & 7 Ave,2 Ave & E 31 St,Subscriber,Male,1972.0
3965178,2017-05-09 09:15:26,2017-05-09 09:24:55,569,Pershing Square North,E 17 St & Broadway,Subscriber,Male,1972.0
5001164,2017-05-30 15:58:06,2017-05-30 16:09:24,677,Lafayette St & E 8 St,E 31 St & 3 Ave,Subscriber,Female,1978.0
4763920,2017-05-24 17:43:21,2017-05-24 17:53:34,612,John St & William St,Greenwich Ave & Charles St,Subscriber,Male,1989.0
2185083,2017-03-29 17:36:49,2017-03-29 17:47:17,627,6 Ave & W 33 St,11 Ave & W 41 St,Subscriber,Male,1991.0
5653583,2017-06-10 19:25:44,2017-06-10 19:43:00,1035,E 85 St & 3 Ave,Central Park West & W 68 St,Subscriber,Male,1969.0
1427772,2017-02-26 14:18:04,2017-02-26 14:34:46,1002,E 47 St & 2 Ave,Broadway & W 60 St,Subscriber,Female,1968.0
393856,2017-01-19 08:44:33,2017-01-19 09:04:09,1175,E 6 St & Avenue D,Old Slip & Front St,Subscriber,Male,1981.0
395275,2017-01-19 09:03:13,2017-01-19 09:17:51,878,Union Ave & Jackson St,Vernon Blvd & 50 Ave,Subscriber,Male,1970.0
3017207,2017-04-18 18:53:20,2017-04-18 18:59:49,388,Central Park S & 6 Ave,W 67 St & Broadway,Subscriber,Male,1988.0
731419,2017-02-01 08:11:59,2017-02-01 08:16:19,260,Greenwich Ave & 8 Ave,W 20 St & 11 Ave,Subscriber,Male,1984.0
4319372,2017-05-16 17:14:04,2017-05-16 17:18:24,259,E 67 St & Park Ave,Lexington Ave & E 63 St,Subscriber,Male,1975.0
1865442,2017-03-13 12:39:47,2017-03-13 12:54:24,877,E 81 St & York Ave,E 59 St & Madison Ave,Subscriber,Male,1980.0
5627916,2017-06-10 13:32:19,2017-06-10 13:42:07,587,Nassau Ave & Newell St,Kent Ave & N 7 St,Subscriber,Female,1992.0
2116928,2017-03-27 14:25:29,2017-03-27 14:30:20,290,W 25 St & 6 Ave,E 32 St & Park Ave,Subscriber,Male,1976.0
2898340,2017-04-16 15:36:42,2017-04-16 15:45:10,508,Christopher St & Greenwich St,E 16 St & 5 Ave,Subscriber,Male,1991.0
4566093,2017-05-20 16:23:48,2017-05-20 16:58:11,2063,Central Park S & 6 Ave,Stanton St & Chrystie St,Subscriber,Male,1989.0
4790374,2017-05-25 15:01:32,2017-05-25 15:24:19,1367,West St & Chambers St,11 Ave & W 59 St,Subscriber,Male,1966.0
3643662,2017-05-02 13:48:55,2017-05-02 13:56:26,450,Allen St & Stanton St,Allen St & Stanton St,Subscriber,Male,1964.0
6303344,2017-06-22 15:42:53,2017-06-22 16:14:59,1925,Greenwich Ave & 8 Ave,W 84 St & Columbus Ave,Subscriber,Male,1982.0
1793777,2017-03-09 17:23:17,2017-03-09 17:27:33,255,Broadway & W 58 St,5 Ave & E 63 St,Subscriber,Male,1973.0
5252391,2017-06-03 16:20:48,2017-06-03 16:44:12,1403,Broadway & W 58 St,Bank St & Washington St,Subscriber,Male,1990.0
4334231,2017-05-16 19:23:58,2017-05-16 19:34:21,623,Lexington Ave & E 24 St,W 52 St & 6 Ave,Subscriber,Male,1996.0
3899245,2017-05-07 21:52:51,2017-05-07 22:10:05,1033,Forsyth St & Broome St,S 3 St & Bedford Ave,Subscriber,Female,1992.0
6002122,2017-06-16 18:14:35,2017-06-16 18:23:47,552,Broadway & W 24 St,Bank St & Hudson St,Subscriber,Male,1965.0
1118472,2017-02-17 19:05:30,2017-02-17 19:27:51,1341,Mercer St & Bleecker St,W 53 St & 10 Ave,Subscriber,Male,1990.0
80961,2017-01-05 09:22:02,2017-01-05 09:48:59,1616,E 2 St & Avenue C,E 55 St & 3 Ave,Subscriber,Male,1986.0
4216676,2017-05-14 18:21:08,2017-05-14 18:31:46,638,Union St & Nevins St,Clinton St & Union St,Customer,,
6249881,2017-06-21 18:12:20,2017-06-21 18:18:48,387,W 13 St & 6 Ave,Greenwich Ave & 8 Ave,Subscriber,Female,1987.0
4636997,2017-05-21 21:46:18,2017-05-21 21:57:28,669,W 25 St & 6 Ave,W 37 St & 10 Ave,Subscriber,Female,1993.0
6332862,2017-06-22 22:02:23,2017-06-22 22:29:50,1647,E 58 St & 3 Ave,E 58 St & 1 Ave,Subscriber,Male,1976.0
5936005,2017-06-15 17:32:29,2017-06-15 17:38:36,366,11 Ave & W 27 St,8 Ave & W 16 St,Subscriber,Male,1986.0
1863433,2017-03-13 10:34:35,2017-03-13 10:37:53,198,Norman Ave & Leonard St,Nassau Ave & Russell St,Subscriber,Male,1956.0
3862328,2017-05-06 20:26:53,2017-05-06 20:31:19,265,E 81 St & 3 Ave,E 91 St & 2 Ave,Subscriber,Male,1989.0
2854775,2017-04-15 16:06:23,2017-04-15 16:12:56,392,Wyckoff St & 3 Ave,Lafayette Ave & Fort Greene Pl,Customer,,
2085512,2017-03-25 19:12:20,2017-03-25 19:19:34,434,E 27 St & 1 Ave,1 Ave & E 44 St,Subscriber,,
4862371,2017-05-27 10:30:14,2017-05-27 10:58:01,1666,Broadway & W 53 St,Broadway & W 53 St,Customer,Male,1977.0
1026925,2017-02-14 18:38:29,2017-02-14 18:44:24,355,W 34 St & 11 Ave,W 26 St & 10 Ave,Subscriber,Male,1948.0
843176,2017-02-04 19:48:06,2017-02-04 19:50:03,116,Lafayette St & E 8 St,St Marks Pl & 2 Ave,Subscriber,Female,1993.0
2102436,2017-03-26 16:33:14,2017-03-26 16:41:26,491,Broadway & W 58 St,W 67 St & Broadway,Subscriber,Female,1986.0
871827,2017-02-06 08:46:33,2017-02-06 08:54:24,470,Lexington Ave & E 24 St,Great Jones St,Subscriber,Male,1961.0
3367270,2017-04-27 13:32:54,2017-04-27 13:41:49,534,Atlantic Ave & Furman St,Carroll St & Smith St,Customer,,
2527935,2017-04-09 11:26:10,2017-04-09 11:52:07,1556,MacDougal St & Prince St,West St & Chambers St,Customer,,
6123314,2017-06-19 13:56:00,2017-06-19 14:02:13,372,W 27 St & 7 Ave,W 27 St & 10 Ave,Subscriber,Female,1956.0
1955464,2017-03-21 17:35:06,2017-03-21 17:52:14,1028,Greenwich St & W Houston St,12 Ave & W 40 St,Subscriber,Female,1976.0
198737,2017-01-11 17:42:30,2017-01-11 18:13:39,1868,W 41 St & 8 Ave,South End Ave & Liberty St,Subscriber,Female,1989.0
1969982,2017-03-22 06:47:31,2017-03-22 07:11:55,1464,Christopher St & Greenwich St,E 47 St & Park Ave,Subscriber,Male,1980.0
972921,2017-02-11 23:01:33,2017-02-11 23:04:52,198,Broadway & W 55 St,W 63 St & Broadway,Subscriber,Male,1964.0
6816151,2017-06-30 23:52:41,2017-07-01 00:25:57,1996,Montrose Ave & Bushwick Ave,Greenpoint Ave & Manhattan Ave,Subscriber,Male,1983.0
2998062,2017-04-18 14:25:15,2017-04-18 14:46:44,1289,W 26 St & 10 Ave,8 Ave & W 52 St,Customer,,
1956618,2017-03-21 17:50:44,2017-03-21 18:11:12,1228,W 25 St & 6 Ave,Forsyth St & Broome St,Subscriber,Female,1990.0
3689720,2017-05-03 08:43:24,2017-05-03 08:56:15,771,Watts St & Greenwich St,W 20 St & 11 Ave,Subscriber,Male,1965.0
2562285,2017-04-09 21:03:12,2017-04-09 21:08:32,320,Metropolitan Ave & Meeker Ave,Graham Ave & Herbert St,Subscriber,Male,1985.0
6477587,2017-06-25 16:48:39,2017-06-25 16:58:07,568,University Pl & E 14 St,E 32 St & Park Ave,Subscriber,Male,1992.0
324177,2017-01-16 14:40:35,2017-01-16 14:54:48,853,MacDougal St & Prince St,W 26 St & 8 Ave,Subscriber,Male,1988.0
6474320,2017-06-25 16:02:32,2017-06-25 16:22:06,1173,E 4 St & 2 Ave,Columbia Heights & Cranberry St,Subscriber,Male,1986.0
5730314,2017-06-12 10:07:53,2017-06-12 10:19:46,713,Avenue D & E 12 St,Forsyth St & Canal St,Subscriber,Female,1960.0
301983,2017-01-15 13:33:21,2017-01-15 13:54:37,1275,Amsterdam Ave & W 73 St,Christopher St & Greenwich St,Subscriber,Male,1979.0
5897061,2017-06-15 06:56:05,2017-06-15 07:10:42,876,W 37 St & 5 Ave,1 Ave & E 68 St,Subscriber,Female,1984.0
4334621,2017-05-16 19:28:49,2017-05-16 19:47:31,1121,Lexington Ave & E 29 St,Avenue D & E 12 St,Subscriber,Female,1989.0
1723069,2017-03-08 07:54:56,2017-03-08 08:27:27,1951,W 70 St & Amsterdam Ave,Mercer St & Bleecker St,Subscriber,Male,1979.0
3364151,2017-04-27 12:19:56,2017-04-27 12:26:49,412,Broadway & W 60 St,E 58 St & Madison Ave,Subscriber,Male,1965.0
1140149,2017-02-18 15:50:27,2017-02-18 16:06:23,956,Madison Ave & E 82 St,W 54 St & 9 Ave,Subscriber,Male,1966.0
6204196,2017-06-21 06:07:36,2017-06-21 06:25:13,1057,Central Park West & W 102 St,W 64 St & West End Ave,Subscriber,Female,1950.0
4394392,2017-05-17 18:34:23,2017-05-17 18:44:43,620,6 Ave & Canal St,South End Ave & Liberty St,Subscriber,Male,1986.0
2165258,2017-03-29 09:00:21,2017-03-29 09:03:14,172,Rivington St & Ridge St,E 2 St & Avenue B,Subscriber,Male,1993.0
3016364,2017-04-18 18:43:03,2017-04-18 18:50:09,426,W 39 St & 9 Ave,Pershing Square North,Subscriber,Male,1984.0
2801271,2017-04-14 14:44:28,2017-04-14 14:48:01,212,W 43 St & 6 Ave,Pershing Square North,Subscriber,Male,1978.0
1146022,2017-02-18 17:47:09,2017-02-18 17:53:00,350,Carmine St & 6 Ave,Bank St & Hudson St,Subscriber,Male,1961.0
6662558,2017-06-28 16:27:08,2017-06-28 16:30:27,199,E 24 St & Park Ave S,Broadway & E 22 St,Subscriber,Male,1953.0
3737609,2017-05-03 23:14:52,2017-05-03 23:20:46,353,Broadway & W 56 St,W 39 St & 9 Ave,Subscriber,Male,1966.0
1024935,2017-02-14 18:03:22,2017-02-14 18:19:29,966,Christopher St & Greenwich St,Rivington St & Ridge St,Subscriber,Male,1982.0
2980583,2017-04-18 08:31:20,2017-04-18 08:48:23,1023,6 Ave & Canal St,W 26 St & 10 Ave,Subscriber,Male,1964.0
4484983,2017-05-19 08:47:37,2017-05-19 08:55:12,454,1 Ave & E 30 St,E 20 St & FDR Drive,Subscriber,Male,1966.0
1466226,2017-02-27 18:02:03,2017-02-27 18:15:08,784,E 17 St & Broadway,E 5 St & Avenue C,Subscriber,Female,1992.0
6594894,2017-06-27 16:13:52,2017-06-27 16:57:24,2611,Grand Army Plaza & Central Park S,Central Park West & W 72 St,Customer,,
1361884,2017-02-24 15:47:37,2017-02-24 15:55:41,484,Roebling St & N 4 St,Stagg St & Union Ave,Customer,,
3200137,2017-04-23 11:34:29,2017-04-23 11:46:41,731,Bank St & Washington St,West St & Chambers St,Customer,,
6368223,2017-06-23 15:46:58,2017-06-23 15:52:10,311,Christopher St & Greenwich St,9 Ave & W 18 St,Subscriber,Male,1979.0
573745,2017-01-26 12:03:44,2017-01-26 12:14:17,633,E 39 St & 2 Ave,W 33 St & 7 Ave,Subscriber,Male,1976.0
1056428,2017-02-15 17:49:51,2017-02-15 18:00:41,650,E 47 St & 1 Ave,E 33 St & 5 Ave,Subscriber,Male,1960.0
2331336,2017-04-03 15:08:57,2017-04-03 15:31:50,1373,5 Ave & E 88 St,W 106 St & Central Park West,Customer,,
1335659,2017-02-24 00:33:29,2017-02-24 00:41:45,496,Canal St & Rutgers St,1 Ave & E 16 St,Customer,,
5901803,2017-06-15 08:11:20,2017-06-15 08:20:07,526,Clinton Ave & Myrtle Ave,Kent Ave & S 11 St,Subscriber,Female,1982.0
2627627,2017-04-11 09:30:04,2017-04-11 09:37:15,431,E 11 St & Broadway,Greenwich Ave & 8 Ave,Subscriber,Male,1977.0
6428462,2017-06-24 18:08:28,2017-06-24 18:23:10,882,Peck Slip & Front St,Allen St & Hester St,Subscriber,Male,1987.0
4875921,2017-05-27 14:13:34,2017-05-27 14:16:37,183,Lexington Ave & E 24 St,E 25 St & 1 Ave,Subscriber,Male,1988.0
2140173,2017-03-28 08:33:55,2017-03-28 08:36:49,173,University Pl & E 8 St,Washington Pl & Broadway,Subscriber,Male,1957.0
3844441,2017-05-06 15:09:55,2017-05-06 15:22:10,735,Broadway & W 41 St,Broadway & W 36 St,Customer,,
72907,2017-01-04 23:03:29,2017-01-04 23:35:00,1890,E 52 St & 2 Ave,W 104 St & Amsterdam Ave,Subscriber,Male,1972.0
3844993,2017-05-06 15:17:53,2017-05-06 15:20:38,165,Henry St & Bay St,Columbia St & Lorraine St,Subscriber,Male,1979.0
6284885,2017-06-22 09:23:53,2017-06-22 09:44:55,1261,W 31 St & 7 Ave,E 39 St & 2 Ave,Subscriber,Male,1969.0
4990683,2017-05-30 10:47:05,2017-05-30 10:58:15,669,Liberty St & Broadway,Fulton St & William St,Subscriber,Male,1991.0
6720839,2017-06-29 13:57:37,2017-06-29 14:01:51,254,Vernon Blvd & 50 Ave,McGuinness Blvd & Eagle St,Subscriber,Male,1988.0
4962713,2017-05-29 16:34:01,2017-05-29 16:59:30,1529,Central Park West & W 100 St,W 55 St & 6 Ave,Customer,,
1647041,2017-03-05 13:21:14,2017-03-05 13:34:01,766,W 84 St & Broadway,Broadway & W 60 St,Subscriber,Female,1991.0
5470958,2017-06-07 20:27:05,2017-06-07 20:33:42,396,Washington Pl & 6 Ave,Greenwich St & W Houston St,Subscriber,Male,1989.0
291474,2017-01-14 14:56:52,2017-01-14 14:58:40,108,E 32 St & Park Ave,E 31 St & 3 Ave,Subscriber,Female,1951.0
3578484,2017-05-01 11:57:03,2017-05-01 12:15:10,1086,9 Ave & W 28 St,Perry St & Bleecker St,Customer,,
1565900,2017-03-02 08:38:55,2017-03-02 08:51:48,773,E 2 St & 2 Ave E,W 13 St & Hudson St,Subscriber,Male,1987.0
2496031,2017-04-08 13:05:23,2017-04-08 13:12:29,425,6 Ave & Canal St,Grand St & Elizabeth St,Subscriber,Male,1983.0
5146237,2017-06-01 20:47:59,2017-06-01 20:58:36,636,9 Ave & W 22 St,Greenwich Ave & Charles St,Subscriber,Female,1991.0
4372863,2017-05-17 14:03:29,2017-05-17 14:27:51,1461,Greenwich Ave & 8 Ave,Greenwich Ave & 8 Ave,Customer,,
240747,2017-01-12 19:07:31,2017-01-12 19:11:56,264,Washington Pl & Broadway,Cleveland Pl & Spring St,Subscriber,Female,1962.0
894221,2017-02-06 19:27:04,2017-02-06 19:45:57,1133,6 Ave & W 33 St,1 Ave & E 62 St,Subscriber,Male,1967.0
2532236,2017-04-09 12:40:04,2017-04-09 12:58:21,1097,Great Jones St,Maiden Ln & Pearl St,Subscriber,Male,1980.0
6318197,2017-06-22 18:23:35,2017-06-22 18:39:40,965,Broadway & W 41 St,1 Ave & E 68 St,Subscriber,Female,1985.0
2544626,2017-04-09 15:30:43,2017-04-09 15:42:40,717,Forsyth St & Canal St,Centre St & Chambers St,Customer,,
3394099,2017-04-27 20:30:24,2017-04-27 20:34:42,258,E 91 St & 2 Ave,E 91 St & Park Ave,Subscriber,Male,1992.0
4530586,2017-05-19 20:35:44,2017-05-19 20:43:39,475,Mott St & Prince St,Broadway & E 14 St,Subscriber,Male,1955.0
5830018,2017-06-13 21:35:42,2017-06-13 21:40:03,261,S 3 St & Bedford Ave,Berry St & N 8 St,Subscriber,Male,1986.0
5883900,2017-06-14 19:41:28,2017-06-14 19:55:06,817,W 45 St & 8 Ave,E 30 St & Park Ave S,Subscriber,Male,1992.0
5120229,2017-06-01 16:00:01,2017-06-01 19:31:26,12684,Fulton St & Adams St,Schermerhorn St & 3 Ave,Customer,Male,1987.0
6483839,2017-06-25 18:16:54,2017-06-25 18:37:50,1255,Bialystoker Pl & Delancey St,Nassau Ave & Russell St,Subscriber,Female,1992.0
6075600,2017-06-18 15:38:32,2017-06-18 16:02:30,1438,W 43 St & 6 Ave,W 20 St & 11 Ave,Subscriber,Male,1992.0
4388555,2017-05-17 17:47:58,2017-05-17 17:58:12,614,Duffield St & Willoughby St,Carroll St & Bond St,Subscriber,Male,1967.0
6363206,2017-06-23 14:17:04,2017-06-23 14:32:25,921,Hudson St & Reade St,W 15 St & 7 Ave,Subscriber,Female,1992.0
843824,2017-02-04 20:46:29,2017-02-04 21:05:49,1160,Butler St & Court St,Clinton Ave & Myrtle Ave,Subscriber,Male,1974.0
2549244,2017-04-09 16:31:27,2017-04-09 16:46:20,892,Broadway & W 60 St,W 20 St & 8 Ave,Subscriber,Male,1983.0
1579,2017-01-01 08:04:04,2017-01-01 08:15:42,698,Stanton St & Mangin St,Centre St & Chambers St,Subscriber,Female,1950.0
3653183,2017-05-02 16:45:08,2017-05-02 16:48:44,215,Amsterdam Ave & W 73 St,Amsterdam Ave & W 82 St,Subscriber,Male,1960.0
4598792,2017-05-21 12:28:45,2017-05-21 13:10:00,2474,E 23 St & 1 Ave,W 55 St & 6 Ave,Customer,,
2308127,2017-04-02 21:38:25,2017-04-02 21:58:19,1194,E 48 St & 3 Ave,W 41 St & 8 Ave,Subscriber,Male,1973.0
202062,2017-01-11 18:33:54,2017-01-11 18:39:00,305,Grand St & Greene St,Mercer St & Bleecker St,Subscriber,Male,1993.0
1065358,2017-02-16 06:21:35,2017-02-16 06:38:56,1041,1 Ave & E 30 St,1 Ave & E 68 St,Subscriber,Female,1982.0
115679,2017-01-06 16:20:23,2017-01-06 16:26:25,362,W 26 St & 10 Ave,9 Ave & W 18 St,Subscriber,Female,1969.0
1988890,2017-03-22 18:04:58,2017-03-22 18:08:31,212,W 63 St & Broadway,Central Park S & 6 Ave,Subscriber,Male,1987.0
5482947,2017-06-08 07:52:40,2017-06-08 08:01:26,526,W 43 St & 6 Ave,E 55 St & 3 Ave,Subscriber,Male,1964.0
2197800,2017-03-29 21:48:48,2017-03-29 21:59:09,620,Sullivan St & Washington Sq,E 7 St & Avenue A,Subscriber,Female,1990.0
1101039,2017-02-17 09:26:00,2017-02-17 09:31:55,355,W 20 St & 7 Ave,E 16 St & Irving Pl,Subscriber,Female,1985.0
18181,2017-01-02 10:34:53,2017-01-02 10:48:26,813,Fulton St & Washington Ave,Clinton St & Joralemon St,Subscriber,Female,1989.0
187675,2017-01-11 11:42:03,2017-01-11 11:49:26,443,W 52 St & 11 Ave,Broadway & W 51 St,Subscriber,Male,1947.0
684441,2017-01-30 13:06:22,2017-01-30 13:11:48,325,Broadway & W 53 St,Broadway & W 41 St,Subscriber,Male,1975.0
3365293,2017-04-27 12:47:42,2017-04-27 12:55:13,451,E 67 St & Park Ave,E 67 St & Park Ave,Subscriber,Male,1995.0
3576535,2017-05-01 10:56:36,2017-05-01 11:05:43,546,E 52 St & 2 Ave,E 25 St & 2 Ave,Subscriber,Male,1985.0
5155721,2017-06-02 07:11:35,2017-06-02 07:25:33,838,W 44 St & 5 Ave,Howard St & Centre St,Subscriber,Male,1973.0
2885234,2017-04-16 12:46:11,2017-04-16 12:51:02,290,W 52 St & 6 Ave,W 52 St & 6 Ave,Customer,,
3147013,2017-04-21 18:20:58,2017-04-21 18:29:46,527,Broadway & W 32 St,E 11 St & 2 Ave,Subscriber,Male,1989.0
5577277,2017-06-09 16:07:28,2017-06-09 16:13:40,372,E 16 St & Irving Pl,E 25 St & 2 Ave,Subscriber,Male,1972.0
4771796,2017-05-24 18:51:50,2017-05-24 18:55:54,243,3 St & Prospect Park West,Plaza St West & Flatbush Ave,Subscriber,Female,1971.0
4597774,2017-05-21 12:15:47,2017-05-21 12:20:46,299,E 23 St & 1 Ave,E 20 St & FDR Drive,Subscriber,Female,1981.0
1690860,2017-03-07 06:44:56,2017-03-07 06:48:24,208,W 52 St & 6 Ave,W 44 St & 5 Ave,Subscriber,Male,1986.0
1206182,2017-02-20 14:44:07,2017-02-20 15:08:36,1468,Central Park West & W 72 St,Central Park North & Adam Clayton Powell Blvd,Subscriber,Female,1985.0
1259460,2017-02-22 08:08:36,2017-02-22 08:17:12,516,1 Ave & E 68 St,E 47 St & 2 Ave,Subscriber,Male,1981.0
5645862,2017-06-10 17:26:42,2017-06-10 17:41:11,868,McGuinness Blvd & Eagle St,Kent Ave & S 11 St,Subscriber,Female,1973.0
4220221,2017-05-14 19:39:48,2017-05-14 19:51:19,691,Forsyth St & Canal St,Columbia St & Rivington St,Subscriber,Male,1984.0
